Frame	 PSNR-Y 	 PSNR-U 	 PSNR-V 	 PSNR-All 	 Frame	  SSIM-Y	  SSIM-U	  SSIM-V	  SSIM-All	 Frame
  242	 37.698434	 38.211633	 39.280380	 38.011068	     	  0.955416	  0.907163	  0.923057	  0.941981	     
  243	 37.391023	 37.725231	 38.915170	 37.667488	     	  0.953695	  0.902014	  0.919104	  0.939316	     
  244	 37.095668	 37.936419	 39.044580	 37.503331	     	  0.951152	  0.902921	  0.920058	  0.937931	     
  245	 37.618041	 37.735002	 38.963772	 37.835495	     	  0.955280	  0.902463	  0.918926	  0.940418	     
  246	 37.814050	 38.245406	 39.375565	 38.111016	     	  0.956660	  0.908576	  0.923543	  0.943126	     
  247	 37.406657	 37.713898	 38.977841	 37.684524	     	  0.954782	  0.902451	  0.918987	  0.940094	     
  248	 37.219851	 37.960929	 39.142932	 37.609314	     	  0.952868	  0.903631	  0.920271	  0.939229	     
  249	 37.340999	 37.659420	 38.925250	 37.622330	     	  0.954510	  0.900987	  0.917588	  0.939436	     
  250	 37.689198	 38.026728	 39.218750	 37.966885	     	  0.956295	  0.905330	  0.920862	  0.941896	     
  251	 37.083337	 37.573406	 38.823127	 37.411596	     	  0.953438	  0.899802	  0.916213	  0.938295	     
  252	 37.206366	 37.829798	 39.055055	 37.568799	     	  0.952918	  0.902100	  0.918630	  0.938733	     
  253	 37.028407	 37.591038	 38.830926	 37.375762	     	  0.953735	  0.899357	  0.915551	  0.938308	     
  254	 37.617753	 37.918945	 39.088107	 37.882016	     	  0.956403	  0.903510	  0.918770	  0.941316	     
  255	 36.921315	 37.552461	 38.757277	 37.283449	  min	  0.953368	  0.898926	  0.914529	  0.937821	     
  256	 37.358849	 37.753378	 38.981426	 37.657392	     	  0.953982	  0.900904	  0.917033	  0.938978	     
  257	 36.909995	 37.560432	 38.759712	 37.276777	  min	  0.953604	  0.898824	  0.914258	  0.937916	     
  258	 37.709944	 37.854249	 38.998765	 37.924685	     	  0.957027	  0.902612	  0.917238	  0.941326	     
  259	 36.880607	 37.519189	 38.736159	 37.246226	  min	  0.953569	  0.898462	  0.913909	  0.937774	     
  260	 37.326162	 37.732230	 39.009861	 37.634051	     	  0.954063	  0.900698	  0.917023	  0.938995	     
  261	 36.812508	 37.440836	 38.755885	 37.186811	  min	  0.953775	  0.897949	  0.914151	  0.937866	     
  262	 37.818646	 37.688314	 38.944657	 37.964324	     	  0.957523	  0.900884	  0.916512	  0.941248	     
  263	 36.701465	 37.432415	 38.746499	 37.103468	  min	  0.953274	  0.898043	  0.914029	  0.937528	     
  264	 37.460325	 37.780294	 39.044782	 37.741937	     	  0.954859	  0.901418	  0.917194	  0.939675	     
  265	 36.758728	 37.464233	 38.761612	 37.151960	     	  0.953846	  0.898576	  0.914094	  0.938009	     
  266	 37.787825	 37.713852	 38.961911	 37.949837	     	  0.957732	  0.901202	  0.916447	  0.941429	     
  267	 36.726959	 37.492772	 38.848707	 37.143030	     	  0.953598	  0.899551	  0.915287	  0.938205	     
  268	 37.438014	 37.889913	 39.176459	 37.759960	     	  0.955120	  0.903372	  0.918632	  0.940414	     
  269	 37.008758	 37.599981	 38.973888	 37.379725	     	  0.955002	  0.901147	  0.916568	  0.939621	     
  270	 37.517206	 37.755655	 38.964371	 37.768110	     	  0.956927	  0.901104	  0.915824	  0.940773	     
  271	 37.079770	 37.578612	 38.938280	 37.423567	     	  0.955164	  0.900726	  0.915988	  0.939561	     
  272	 37.371974	 37.774841	 38.983710	 37.670542	     	  0.954950	  0.901086	  0.915811	  0.939449	     
  273	 36.844734	 37.540657	 38.821077	 37.233418	     	  0.954430	  0.899565	  0.914217	  0.938583	     
  274	 37.243512	 37.604223	 38.787080	 37.526751	     	  0.955874	  0.898936	  0.913286	  0.939286	     
  275	 37.063661	 37.536194	 38.824659	 37.391646	     	  0.955206	  0.899787	  0.914484	  0.939183	     
  276	 37.492112	 37.765406	 38.942373	 37.749213	     	  0.955471	  0.901182	  0.915400	  0.939744	     
  277	 37.256382	 37.644248	 38.911672	 37.557844	     	  0.956335	  0.901232	  0.915494	  0.940345	     
  278	 37.616506	 37.765780	 38.945346	 37.837277	     	  0.957446	  0.901543	  0.915537	  0.941144	     
  279	 37.198448	 37.734746	 38.939896	 37.534297	     	  0.956162	  0.901703	  0.915708	  0.940343	     
  280	 37.207056	 37.748342	 38.918629	 37.540084	     	  0.954276	  0.900552	  0.914866	  0.938754	     
  281	 37.276224	 37.741464	 38.883268	 37.584300	     	  0.956005	  0.901022	  0.914745	  0.939965	     
  282	 37.609982	 37.731186	 38.900692	 37.821047	     	  0.956889	  0.900751	  0.914766	  0.940512	     
  283	 37.423111	 37.714695	 38.884698	 37.684677	     	  0.956124	  0.900615	  0.914705	  0.939969	     
  284	 37.261967	 37.665196	 38.862958	 37.559269	     	  0.954285	  0.899450	  0.914104	  0.938449	     
  285	 35.764167	 37.285695	 40.711461	 36.534722	  min	  0.919135	  0.883483	  0.935761	  0.915964	     
  286	 36.489550	 37.394435	 40.736678	 37.121060	     	  0.924837	  0.884499	  0.935699	  0.919925	     
  287	 37.149036	 37.446671	 40.837640	 37.637715	     	  0.934869	  0.884424	  0.935045	  0.926491	     
  288	 41.256963	 41.196265	 43.824908	 41.581728	     	  0.969513	  0.938174	  0.958275	  0.962417	     
  289	 39.734164	 40.636290	 43.525793	 40.330572	     	  0.964842	  0.935562	  0.957369	  0.958717	     
  290	 39.831070	 40.251997	 43.323683	 40.324930	     	  0.964606	  0.931606	  0.956035	  0.957678	     
  291	 39.488331	 40.130872	 43.245971	 40.040685	     	  0.963492	  0.930920	  0.955650	  0.956756	     
  292	 40.007452	 40.299742	 43.346631	 40.466276	     	  0.964296	  0.931131	  0.955743	  0.957343	     
  293	 39.490381	 39.850267	 43.072129	 39.981195	     	  0.963545	  0.927429	  0.954530	  0.956023	     
  294	 39.648367	 39.615816	 42.962753	 40.047060	     	  0.963658	  0.924116	  0.953439	  0.955364	     
  295	 39.334936	 39.552844	 42.876681	 39.797763	     	  0.962581	  0.923823	  0.953067	  0.954536	     
  296	 39.682684	 39.687814	 42.953686	 40.084571	     	  0.962709	  0.923823	  0.952940	  0.954600	     
  297	 39.361575	 39.385507	 42.752676	 39.777107	     	  0.962732	  0.921109	  0.951959	  0.953999	     
  298	 39.577246	 39.266541	 42.716969	 39.908414	     	  0.963020	  0.918800	  0.951328	  0.953701	     
  299	 39.307802	 39.244920	 42.672327	 39.705139	     	  0.962184	  0.918970	  0.951242	  0.953158	     
  300	 39.602004	 39.378113	 42.728837	 39.948680	     	  0.962103	  0.918809	  0.951000	  0.953037	     
  301	 39.288195	 39.155788	 42.583985	 39.666755	     	  0.962122	  0.916846	  0.950434	  0.952628	     
  302	 39.466946	 39.069196	 42.544616	 39.775728	     	  0.962326	  0.914945	  0.949688	  0.952322	     
  303	 39.192972	 39.059886	 42.487166	 39.571268	     	  0.961527	  0.915295	  0.949429	  0.951805	     
  304	 39.520813	 39.197727	 42.570393	 39.841647	     	  0.961457	  0.915394	  0.949375	  0.951766	     
  305	 39.203199	 39.004518	 42.444928	 39.564641	     	  0.961452	  0.913832	  0.948939	  0.951430	     
  306	 39.420696	 38.944743	 42.438397	 39.708733	     	  0.961783	  0.912261	  0.948431	  0.951304	     
  307	 39.144727	 38.958490	 42.395628	 39.509313	     	  0.960971	  0.912826	  0.948262	  0.950829	     
  308	 39.467691	 39.074786	 42.444434	 39.768435	     	  0.961014	  0.912555	  0.947888	  0.950750	     
  309	 39.141486	 38.891688	 42.330325	 39.488633	     	  0.960992	  0.911154	  0.947536	  0.950443	     
  310	 39.367280	 38.844884	 42.318031	 39.640067	     	  0.961352	  0.909899	  0.947175	  0.950414	     
  311	 39.090592	 38.852167	 42.297650	 39.441488	     	  0.960450	  0.910463	  0.947262	  0.949921	     
  312	 39.407508	 38.979943	 42.372157	 39.700365	     	  0.960459	  0.910464	  0.947108	  0.949901	     
  313	 39.117649	 38.805009	 42.253123	 39.448073	     	  0.960549	  0.909286	  0.946755	  0.949706	     
  314	 39.327569	 38.782241	 42.239756	 39.592276	     	  0.960959	  0.908407	  0.946259	  0.949750	     
  315	 39.075424	 38.786227	 42.216834	 39.410887	     	  0.960212	  0.908885	  0.946329	  0.949344	     
  316	 39.376849	 38.908945	 42.287568	 39.656863	     	  0.960050	  0.908756	  0.946111	  0.949178	     
  317	 39.085252	 38.760408	 42.172980	 39.409124	     	  0.960169	  0.907991	  0.945890	  0.949093	     
  318	 39.300780	 38.728483	 42.160419	 39.555277	     	  0.960534	  0.906868	  0.945329	  0.949055	     
  319	 39.025945	 38.736796	 42.135374	 39.358614	     	  0.959707	  0.907460	  0.945413	  0.948617	     
  320	 39.328164	 38.849325	 42.196084	 39.602103	     	  0.959581	  0.907210	  0.945045	  0.948430	     
  321	 39.045887	 38.673347	 42.095369	 39.357108	     	  0.959690	  0.906295	  0.945018	  0.948345	     
  322	 39.276768	 38.657780	 42.104657	 39.518903	     	  0.960148	  0.905377	  0.944698	  0.948444	     
  323	 39.006331	 38.681946	 42.083632	 39.329371	     	  0.959290	  0.906376	  0.944809	  0.948058	     
  324	 39.300847	 38.805098	 42.156237	 39.570279	     	  0.959101	  0.906229	  0.944517	  0.947859	     
  325	 39.020642	 38.645457	 42.040680	 39.328727	     	  0.959332	  0.905595	  0.944374	  0.947883	     
  326	 39.226352	 38.628355	 42.052984	 39.472629	     	  0.959777	  0.904696	  0.944115	  0.947986	     
  327	 38.948896	 38.634785	 42.049596	 39.275986	     	  0.958838	  0.905331	  0.944342	  0.947504	     
  328	 39.237239	 38.764065	 42.130855	 39.514651	     	  0.958547	  0.905238	  0.944275	  0.947284	     
  329	 38.967801	 38.619278	 42.010405	 39.283086	     	  0.958759	  0.904803	  0.944027	  0.947311	     
  330	 39.184469	 38.594207	 42.014884	 39.432658	     	  0.959246	  0.903885	  0.943777	  0.947441	     
  331	 38.935438	 38.609003	 41.987476	 39.255843	     	  0.958474	  0.904792	  0.943860	  0.947091	     
  332	 39.216249	 38.728215	 42.053057	 39.485502	     	  0.958172	  0.904675	  0.943576	  0.946823	     
  333	 39.040344	 38.739444	 42.056673	 39.362488	     	  0.958703	  0.905522	  0.944060	  0.947399	     
  334	 39.264268	 38.737558	 42.072588	 39.523188	     	  0.958572	  0.904431	  0.943686	  0.947067	     
  335	 39.277300	 38.748520	 42.056409	 39.533091	     	  0.958476	  0.904575	  0.943543	  0.947004	     
  336	 41.262639	 41.213106	 43.820475	 41.588429	     	  0.969415	  0.938338	  0.958161	  0.962360	     
  337	 39.735921	 40.656157	 43.541993	 40.336289	     	  0.964902	  0.935819	  0.957426	  0.958809	     
  338	 39.837100	 40.245538	 43.367272	 40.331965	     	  0.964637	  0.931689	  0.956095	  0.957722	     
  339	 39.473586	 40.162486	 43.292260	 40.038314	     	  0.963462	  0.931238	  0.955834	  0.956820	     
  340	 40.014014	 40.313924	 43.342721	 40.473256	     	  0.964163	  0.931528	  0.955613	  0.957299	     
  341	 39.488807	 39.887472	 43.087928	 39.987679	     	  0.963438	  0.928062	  0.954561	  0.956062	     
  342	 39.653316	 39.628540	 42.981910	 40.054648	     	  0.963534	  0.924659	  0.953515	  0.955385	     
  343	 39.357585	 39.589309	 42.937812	 39.825991	     	  0.962556	  0.924544	  0.953423	  0.954699	     
  344	 39.708000	 39.726674	 43.008417	 40.114883	     	  0.962774	  0.924657	  0.953335	  0.954848	     
  345	 39.383396	 39.423301	 42.794922	 39.803550	     	  0.962855	  0.921839	  0.952299	  0.954260	     
  346	 39.604676	 39.272914	 42.719848	 39.929621	     	  0.963267	  0.919302	  0.951382	  0.953959	     
  347	 39.280798	 39.261632	 42.666927	 39.688020	     	  0.962094	  0.919433	  0.951145	  0.953159	     
  348	 39.632481	 39.410595	 42.761018	 39.979688	     	  0.962437	  0.919513	  0.951169	  0.953405	     
  349	 39.279940	 39.160834	 42.596326	 39.662741	     	  0.962291	  0.917251	  0.950492	  0.952818	     
  350	 39.497809	 39.065633	 42.540470	 39.796728	     	  0.962639	  0.915210	  0.949665	  0.952572	     
  351	 39.212897	 39.059385	 42.480884	 39.585120	     	  0.961664	  0.915578	  0.949419	  0.951942	     
  352	 39.549573	 39.204702	 42.554943	 39.862242	     	  0.961689	  0.915756	  0.949363	  0.951979	     
  353	 39.227973	 39.002884	 42.418504	 39.579981	     	  0.961577	  0.914030	  0.948675	  0.951503	     
  354	 39.442321	 38.946461	 42.384793	 39.719660	     	  0.961817	  0.912515	  0.947976	  0.951293	     
  355	 39.157452	 38.944550	 42.372938	 39.513936	     	  0.961001	  0.913042	  0.948081	  0.950854	     
  356	 39.501264	 39.074354	 42.460277	 39.793742	     	  0.961240	  0.913061	  0.948074	  0.951016	     
  357	 39.170240	 38.892848	 42.336441	 39.510133	     	  0.961229	  0.911700	  0.947699	  0.950719	     
  358	 39.405398	 38.852600	 42.311980	 39.668097	     	  0.961657	  0.910320	  0.947074	  0.950670	     
  359	 39.108104	 38.851277	 42.280102	 39.452445	     	  0.960769	  0.910775	  0.947151	  0.950167	     
  360	 39.444092	 38.992745	 42.383703	 39.730000	     	  0.960714	  0.910880	  0.947221	  0.950160	     
  361	 39.121586	 38.807939	 42.254499	 39.451591	     	  0.960808	  0.909592	  0.946788	  0.949935	     
  362	 39.342988	 38.785230	 42.250807	 39.604801	     	  0.961207	  0.908715	  0.946401	  0.949991	     
  363	 39.072644	 38.790403	 42.218568	 39.409839	     	  0.960340	  0.909223	  0.946356	  0.949490	     
  364	 39.402402	 38.924239	 42.314146	 39.680476	     	  0.960264	  0.909215	  0.946442	  0.949452	     
  365	 39.088558	 38.754490	 42.186190	 39.411516	     	  0.960373	  0.908294	  0.946073	  0.949310	     
  366	 39.307386	 38.721846	 42.169465	 39.559433	     	  0.960616	  0.907257	  0.945654	  0.949229	     
  367	 39.028096	 38.730634	 42.130306	 39.358530	     	  0.959785	  0.907979	  0.945553	  0.948778	     
  368	 39.352042	 38.866700	 42.222639	 39.624937	     	  0.959633	  0.907957	  0.945457	  0.948658	     
  369	 39.041440	 38.704201	 42.100611	 39.360386	     	  0.959706	  0.907109	  0.945091	  0.948504	     
  370	 39.251691	 38.682729	 42.110065	 39.506745	     	  0.959954	  0.906026	  0.944854	  0.948450	     
  371	 38.998627	 38.697814	 42.074530	 39.326094	     	  0.959283	  0.906839	  0.944910	  0.948147	     
  372	 39.301499	 38.814197	 42.141928	 39.571231	     	  0.959238	  0.906593	  0.944532	  0.948013	     
  373	 39.036948	 38.660356	 42.026806	 39.342056	     	  0.959574	  0.905868	  0.944362	  0.948088	     
  374	 39.250188	 38.634037	 42.029832	 39.488443	     	  0.959810	  0.904802	  0.944039	  0.948014	     
  375	 38.977609	 38.643719	 42.006992	 39.294554	     	  0.958970	  0.905527	  0.944112	  0.947586	     
  376	 39.285869	 38.780551	 42.112680	 39.550765	     	  0.958814	  0.905739	  0.944171	  0.947528	     
  377	 38.293982	 38.543929	 41.959861	 38.772505	     	  0.953719	  0.903508	  0.943115	  0.943583	     
  378	 43.101915	 44.746715	 45.514600	 43.674815	     	  0.969189	  0.978001	  0.981018	  0.972629	     
  379	 43.220114	 44.753473	 45.528819	 43.766911	     	  0.969585	  0.978008	  0.981047	  0.972899	     
  380	 43.313210	 44.743135	 45.526326	 43.835440	     	  0.969896	  0.977984	  0.981018	  0.973098	     
  381	 43.689190	 44.938883	 45.686782	 44.161867	     	  0.971758	  0.978631	  0.981380	  0.974507	     
  382	 43.830613	 45.038393	 45.764506	 44.289913	     	  0.971950	  0.978636	  0.981430	  0.974644	     
  383	 43.973427	 45.096480	 45.813260	 44.409503	     	  0.972578	  0.978762	  0.981513	  0.975098	     
  384	 47.026954	 48.413737	 48.877462	 47.500888	     	  0.982940	  0.985832	  0.986678	  0.984045	     
  385	 45.896490	 48.297362	 48.860849	 46.618817	     	  0.979997	  0.986228	  0.987495	  0.982285	     
  386	 45.988627	 48.044695	 48.636941	 46.638322	     	  0.978331	  0.985830	  0.987333	  0.981081	     
  387	 45.679015	 47.940940	 48.669586	 46.387973	     	  0.977986	  0.985977	  0.987785	  0.980951	     
  388	 46.206335	 47.970131	 48.716433	 46.805107	     	  0.978887	  0.985679	  0.987540	  0.981462	     
  389	 45.429779	 47.612143	 48.482148	 46.135427	     	  0.977377	  0.985265	  0.987252	  0.980337	     
  390	 46.152261	 47.728667	 48.576341	 46.717433	     	  0.979512	  0.985279	  0.987422	  0.981792	     
  391	 45.727169	 47.397482	 48.332288	 46.323985	     	  0.979328	  0.985079	  0.987299	  0.981615	     
  392	 46.415443	 47.700101	 48.585829	 46.912918	     	  0.980761	  0.985341	  0.987590	  0.982662	     
  393	 45.338203	 46.940100	 47.848098	 45.915980	     	  0.977850	  0.983929	  0.986199	  0.980254	     
  394	 45.249609	 47.071794	 47.828799	 45.863155	     	  0.976726	  0.983386	  0.985271	  0.979260	     
  395	 45.049875	 46.916625	 47.514976	 45.656767	     	  0.976555	  0.982821	  0.984124	  0.978861	     
  396	 45.183130	 46.874096	 47.402473	 45.740465	     	  0.976562	  0.982387	  0.983580	  0.978702	     
  397	 45.137121	 46.979914	 47.581952	 45.738813	     	  0.977113	  0.982745	  0.983911	  0.979184	     
  398	 45.190103	 46.998490	 47.527010	 45.775586	     	  0.977018	  0.982502	  0.983493	  0.979011	     
  399	 44.753329	 46.883610	 47.396711	 45.411384	     	  0.975481	  0.982300	  0.983124	  0.977891	     
  400	 44.753789	 46.951011	 47.378031	 45.417712	     	  0.974866	  0.982052	  0.982799	  0.977386	     
  401	 44.615321	 46.871544	 47.379729	 45.300797	     	  0.975066	  0.982296	  0.982942	  0.977584	     
  402	 44.813951	 46.982956	 47.466049	 45.477506	     	  0.975560	  0.982307	  0.982987	  0.977922	     
  403	 44.590458	 46.880084	 47.408485	 45.285310	     	  0.975011	  0.982293	  0.982978	  0.977552	     
  404	 44.770934	 46.998258	 47.459268	 45.445134	     	  0.975241	  0.982167	  0.982933	  0.977677	     
  405	 44.606477	 46.948872	 47.440640	 45.309037	     	  0.975135	  0.982363	  0.983050	  0.977658	     
  406	 44.825462	 47.020830	 47.494334	 45.493883	     	  0.975977	  0.982320	  0.983022	  0.978208	     
  407	 44.603077	 46.938737	 47.416359	 45.302733	     	  0.975324	  0.982324	  0.982902	  0.977753	     
  408	 44.740008	 47.029097	 47.431331	 45.421676	     	  0.975503	  0.982177	  0.982749	  0.977823	     
  409	 44.686819	 46.948866	 47.450320	 45.372877	     	  0.975768	  0.982351	  0.982891	  0.978052	     
  410	 44.888179	 47.043637	 47.527965	 45.548836	     	  0.976267	  0.982372	  0.982994	  0.978405	     
  411	 44.702206	 47.009976	 47.486982	 45.395737	     	  0.975651	  0.982438	  0.982968	  0.978002	     
  412	 44.855236	 47.099606	 47.492490	 45.526034	     	  0.975881	  0.982347	  0.982929	  0.978133	     
  413	 44.569220	 46.983483	 47.447112	 45.284381	     	  0.975032	  0.982421	  0.982901	  0.977575	     
  414	 45.017700	 47.145455	 47.698531	 45.679391	     	  0.976522	  0.982965	  0.984097	  0.978859	     
  415	 44.841885	 47.186943	 47.983716	 45.575160	     	  0.975436	  0.983881	  0.985790	  0.978569	     
  416	 45.715086	 47.306607	 48.086503	 46.276496	     	  0.977619	  0.984013	  0.986008	  0.980083	     
  417	 44.610563	 46.963530	 47.655201	 45.335347	     	  0.974017	  0.983147	  0.984496	  0.977286	     
  418	 45.017608	 47.029227	 47.728033	 45.668404	     	  0.975393	  0.982859	  0.984393	  0.978137	     
  419	 45.145912	 47.110978	 47.881714	 45.793631	     	  0.976630	  0.983463	  0.985354	  0.979223	     
